gene	lung_mean_RNAi
BCAP29	-0.235029092
SLC50A1	0.043551691
KLHL7	0.037336854
MAPK7	0.002846787
MAPK8	-0.008739856
NXF5	-0.005495131
ACRV1	-0.121864607
MAPK11	-0.209379825
NXF3	0.159023326
MYDGF	-0.031106343
SMG9	0.047079407
MAPK9	-0.033715657
MAPK10	0.006624582
MAPK13	0.030558383
BARX1	0.028828054
PDGFC	-0.032168266
MAP2K1	-0.055684982
ALG1	0.050510953
MAP2K3	0.036569036
UBFD1	0.006561488
KLHL4	-0.054888214
TMEM234	0.053040309
MAP2K5	-0.102836536
MAP2K6	-0.058458297
MAP2K7	-0.149687764
PCDHGC5	-0.190245079
PCDHGC4	0.023053106
PCDHGB7	0.183164669
EIF2AK2	0.027367962
PCDHGB6	0.111394901
PCDHGB5	0.000129263
PCDHGB3	0.018154363
PCDHGB2	0.07285643
PCDHGB1	0.131563665
PCDHGA11	0.053437669
PCDHGA10	0.108621657
PCDHGA7	-0.00478209
PCDHGA6	-0.144192327
DNAJC3	-0.030219185
PCDHGA5	-0.094477582
PCDHGA4	0.03549119
PCDHGA3	-0.054969723
PCDHGA2	0.029179224
PCDHGA1	0.005013099
THAP12	-0.078212036
PCDHB15	0.105567254
PCDHB14	0.080562665
PCDHB13	0.003464775
PCDHB12	0.085128236
PCDHB11	-0.024052957
PCDHB10	0.111211408
PCDHB9	0.033238136
PCDHB8	-0.210273804
PCDHB7	0.059737377
PRKX	-0.058394307
PCDHB6	0.129965505
PCDHB4	0.026581618
PCDHB3	-0.026517826
PCDHB2	0.028996652
PCDHAC2	0.117743451
PCDHAC1	-0.048287908
PCDHA13	0.02604502
PCDHA12	0.055847764
PCDHA11	-0.055806439
PCDHA10	0.103182537
PCDHA8	-0.134544565
PCDHA7	-0.089331772
PCDHA6	0.066310543
PCDHA5	0.110152205
PCDHA4	-0.004190834
PCDHA2	-0.082159382
PCDHA1	-0.062058261
TEX15	0.037051377
TEX14	0.057009025
TEX13A	0.08511489
TEX11	-0.015660564
PRKY	-0.037676416
NSMCE3	-0.240222877
RNF17	-0.160764329
STK31	-0.059306578
TDRD1	-0.090504286
GSDMC	0.095948759
PRL	-0.107689386
DNAH7	0.106485372
ANKH	-0.098189548
PRLR	-0.004197851
MOSPD1	-0.154122715
MTFR1L	-0.108760031
PRM2	-0.011666436
LMOD3	-0.258065246
PRNP	0.01386479
PROC	-0.129731142
SUSD2	0.013489877
ZNF253	0.044785089
KIAA1217	-0.128740794
BTNL2	-0.064517541
C21orf62	-0.237661884
MRAP	0.041783701
PRODH	-0.171029488
CRTAM	0.166518897
RNF20	-0.428682443
SERTAD4	0.124742719
MEPCE	-0.13615333
CTNNBL1	-0.672636421
PROP1	0.152426684
C8orf44	-0.045784169
GPCPD1	0.137516999
LRRC8A	-0.051175372
CPXM1	-0.167418137
KYAT3	0.014815665
IRGC	0.059395062
PROS1	-0.037813634
WDR45B	0.000100223
GKN1	-0.127076343
PARD3	0.018938209
PROX1	-0.060998686
AZGP1	-0.008583092
PRPH	-0.119749665
IL36G	0.029730045
SLC7A10	0.036363978
TRPV5	0.087161992
PRPS1	-0.100602196
ANKRD7	0.051965543
METTL3	0.030079392
PRPS2	-0.038613813
PRMT8	-0.133563203
PPAN	0.0321009
CABP5	-0.158326489
PRPSAP1	-0.101500379
PRPSAP2	-0.044083355
PRRG1	-0.095790801
PRRG2	-0.033773586
LGMN	0.12251079
LTB4R2	-0.13783534
PRSS1	-0.099735491
PRSS2	0.002938222
PRSS3	0.073851883
CTPS2	-0.208102792
RPRM	0.131793137
CCL28	-0.05386552
EIF4ENIF1	0.070717153
KCNQ5	-0.027188069
MASP1	-0.510484206
RELN	0.05728179
KLK7	-0.093325929
TMPRSS15	-0.153937026
PRSS8	-0.072077025
DNAJC12	-0.02645234
KLK6	0.089347066
HTRA1	0.084630303
MMP26	0.101076857
CHST7	0.019333646
KLK10	-0.097599025
PRTN3	-0.387924348
AZU1	-0.373642338
PSAP	0.034783491
CYP26B1	-0.088181702
ERO1B	0.114094133
SLC2A9	-0.015277568
DIABLO	-0.322972159
INPP5E	-0.133464765
ASAH2	0.076087578
PSEN1	0.018918209
PSEN2	0.025874522
BCCIP	-0.34643955
EIF5A2	-0.030663904
TMPRSS4	-0.072440357
CLDND1	-0.087168952
TWNK	-0.018063714
NPDC1	-0.214646814
POLE4	0.003708895
OR2S2	-0.023909637
TRIM39	-0.016982748
KCNK13	-0.026508702
KCNK12	-0.026835663
PANX2	-0.171738265
MUC13	-0.079490416
SUCNR1	-0.005585375
AKIP1	0.066045985
C11orf16	0.004789136
TMEM9B	0.121047927
NRIP3	0.079358471
ASCL3	-0.065147079
SAR1A	-0.025766576
C21orf59	-0.144566105
PSG1	0.114340227
B2M	0.017963259
PSG2	-0.108539259
JPH1	0.002503689
PSG3	-0.043305458
PSG4	-0.037201237
RETN	-0.303700919
PSG5	-0.009125061
SLC2A4RG	-0.058528105
PSG6	0.135200919
PSG7	-0.026811875
FMN2	-0.0296293
PSG9	-0.01156839
PSG11	0.063303468
PSKH1	-0.133535355
PSMA1	-1.090967401
ZC3HAV1	-0.071201644
PSMA2	-0.903044814
IFNK	0.011832634
SLAMF8	0.008850465
GPR137	-0.134732402
PSMA3	-1.350440258
SPHK2	0.010235846
PSMA4	-1.297408656
GRIPAP1	0.008946597
EMC7	-0.084427984
RAD18	0.020826987
CELF4	-0.09938224
PSMA5	-0.518647661
PSMA6	-0.995031373
PSMA7	-0.816678132
CDC42SE1	0.00705666
FSTL5	-0.117302784
UGGT1	0.037000212
KCMF1	-0.194371764
TM9SF3	-0.089861999
PSMB1	-0.612421549
MDM1	-0.03799826
LGALS14	0.005509823
C8orf4	0.016981868
UBQLN4	-0.173040222
AGPAT3	-0.155688475
AGPAT4	0.112855093
DPYSL5	0.010779755
WRNIP1	-0.163662769
BDH2	0.106270201
PSMB2	-1.248140386
TMEM167B	0.04508479
NDUFA4L2	-0.26201013
PNO1	-0.686245623
PAPOLB	-0.037773672
SH3GLB2	-0.132309389
C15orf39	0.138174027
THAP10	0.115640082
SPIRE1	-0.32845797
PSMB3	-1.023782611
STARD7	-0.049734993
MAP3K7CL	0.073596694
IFT46	-0.15866905
C1GALT1	-0.161094054
OTOR	-0.004033639
EXOSC5	-0.461074584
SMARCAD1	-0.031739086
MEIS3	0.089992942
C2orf83	-0.00592844
DHX33	0.002046326
PSMB4	-0.825187006
SEMA3G	-0.179062571
MCCC1	-0.019385868
LXN	0.05876275
NCLN	-0.140600223
GPR108	-0.34555688
SPPL2B	-0.019305308
FEM1C	-0.083754553
PSMB5	-1.155548152
DUS3L	0.006328624
CA10	-0.000148211
SMCO4	-0.216408128
PMEPA1	0.040062151
ARNTL2	-0.017635542
PSMB6	-1.251423472
DUSP22	-0.046794666
HMCES	-0.05137094
CMC2	0.103326677
ENY2	-0.404522576
OLFML3	-0.716514201
MRPS22	-0.537995752
EMSY	-0.026749497
MFF	-0.136570428
SDR39U1	-0.168256174
XAB2	-1.030799299
PSMB7	-0.644546465
SMYD2	0.057480353
C5orf15	0.080240792
PRTFDC1	0.13344482
NT5M	0.096238199
NIT2	-0.086359074
MEPE	0.139825962
LHX9	-0.009060482
OTUD7B	-0.054616043
PSMB8	-0.05655411
SHD	0.036314001
RGMA	0.006710699
WDR93	-0.159495363
PARP6	-0.033173265
C14orf132	0.111186596
CEACAM19	-0.150443727
FAM20C	0.119801117
STOX2	0.202748367
PRDM8	0.020902676
PRDM9	-0.057384458
PSMB9	0.038903544
PRDM10	-0.216569444
PRDM11	-0.046099987
PSMG2	-0.163120823
ADPRM	-0.021771467
DTWD1	-0.080677631
BBX	0.211283489
PSMB10	0.137087493
CDC42SE2	-0.173367858
KIF15	-0.3794278
TOMM22	-0.226003268
CHPT1	0.073754997
TULP4	-0.038325877
SLC12A9	-0.022340097
COQ8A	-0.153609149
CTNNBIP1	-0.214809118
ADAMTS9	0.020856782
BAAT	0.071539577
PSMC1	-1.009931147
SDHAF3	0.108781364
YAE1D1	-0.175933723
CCDC47	0.076493061
ACKR3	-0.170919348
PSMC2	-1.26475536
CABP4	-0.019965805
AKR1B10	-0.002891619
COQ9	-0.064712038
CCNL1	-0.107079061
CIAPIN1	-0.281811609
PSMC3	-1.263601296
C16orf62	-0.243258039
PDXP	0.006942154
SLC17A7	0.08329812
RSRP1	0.026785694
ANKMY2	0.013050605
RARS2	0.065635472
PSMC4	-0.942946829
TWSG1	0.000255303
PLSCR2	0.156408961
PSMC5	-1.305635176
UTP3	
CHRNA10	-0.241189831
DAZ3	0.166278963
DAZ2	-0.041119434
TBX20	-0.102419929
PSMC6	-1.069464506
PCBP4	0.079592237
DDX24	-0.4052308
PSMD1	-1.380550288
PSMD2	-0.969406011
KNL1	-0.596181067
SLC17A6	0.063692176
AGTRAP	0.107700423
PLSCR4	0.153565664
ENTPD7	-0.19169039
PSMD3	-0.624560317
PCNP	-0.118561462
TRIM49	0.137244764
CPA6	0.029759866
RPGRIP1	-0.114489
PARP11	0.071144147
AVEN	0.071761978
BACH1	-0.036063736
PSMD4	-0.570539992
ANO2	-0.026143024
C12orf4	0.128742755
TIGAR	-0.00295373
PNPLA2	-0.038750572
CYSLTR2	0.028257404
NAT14	-0.671213184
PDSS2	0.177877
REXO4	0.008080904
PSMD5	0.034248028
HRASLS	-0.112237419
RAB25	0.058128031
TRPC7	0.134649342
ZNF695	0.059914173
INTS12	-0.020834326
CAMK1D	0.003737971
EPPIN	-0.026436977
GOPC	-0.135519745
LPAR5	-0.019115262
NUP107	0.047176939
CD248	0.132660618
PLXDC1	-0.039458241
CD177	0.083671541
RHBG	0.032285527
LYRM4	-0.370312731
MRPL47	-0.25657761
PSMD7	-1.205853167
ATP13A1	-0.057969036
CHMP1B	0.115579005
MAN1C1	-0.250215424
APMAP	-0.051570728
RGL3	-0.028077135
PSMD8	-0.427183967
RNPEPL1	-0.025156991
RTN4	0.164223192
ADCK1	-0.030923108
PAK5	-0.182974846
TMEM159	0.102490013
SCYL3	0.039171522
RALGAPB	-0.010669268
LYRM1	-0.021748184
PSMD9	-0.156877394
LYZL6	-0.136862023
SLC44A2	0.076809833
SMURF1	-0.134551786
PHTF2	-0.090245818
JPH2	-0.195534193
TRIM54	-0.071215674
PSMD10	-0.128037392
PELI2	-0.001988755
PELI1	-0.062904414
GJC2	-0.05938818
SALL4	-0.065548591
ASPHD2	0.03043014
ZNFX1	-0.003353994
PSMD11	-1.108683366
DOLPP1	0.096406871
CAMK1G	-0.025564448
CORO1B	-0.029050296
VARS2	-0.312196252
ZMIZ1	-0.003645191
KIAA1191	0.123047485
PSMD12	-1.074064206
ACTR3B	0.036310434
SLC39A10	-0.060387817
ANKRD50	-0.017984629
NIPAL3	0.139229278
RALGAPA2	-0.016548109
THOC2	-0.483119852
ADAMTSL3	0.015113069
PSMD13	-0.775157322
SELENON	0.008612274
VN1R1	0.013872835
MCOLN1	0.061821169
ATP10A	-0.042622073
ATP8B2	-0.081236984
BAD	-0.030416188
PSME1	0.12729203
ATP10D	-0.093452435
ZNF248	0.062662299
PSME2	0.068502938
ADGRG6	0.161707246
SPRYD7	0.059086888
CEMIP	-0.195608882
THAP11	-0.119175166
VANGL2	-0.123033945
TTC7A	-0.041019225
ARFGEF3	0.085719254
ERGIC1	0.019447645
PPP4R3B	-0.075552439
NHSL1	-0.093273592
LYRM2	0.026530285
SMAGP	0.049921635
PSPH	-0.042087701
SNX14	0.146621778
LINC00869	0.046566827
PTAFR	0.010832602
PTBP1	-0.40966198
TAS2R38	-0.313946431
PTCH1	0.03495371
PTEN	0.021061415
SLC4A10	-0.049186607
PTGDR	-0.107310363
BAG1	-0.189602426
PTGDS	-0.124252317
PTGER1	-0.113291951
PTGER2	-0.082593004
KAT14	-0.063014771
PBXIP1	0.067259754
PTGER3	-0.249785844
CBX8	-0.002971883
RCN3	-0.038538539
ZNF286A	-0.206120362
ZNF287	0.003224278
SENP7	-0.023331272
JPH3	0.042903548
PTGER4	-0.029105007
ZNF304	0.020057475
TTYH1	0.166091216
GJD2	-0.035759564
PTGFR	-0.07042691
AICDA	0.048136486
PTGFRN	-0.054774633
MRS2	0.005163281
PTGIR	0.016737347
TMEM27	0.034193703
CLK4	-0.025122272
BAGE	-0.174654116
PTGIS	-0.079793767
S100A14	-0.104697176
RAB22A	-0.028640473
CYP20A1	-0.072637658
SPC25	-1.073713696
ABHD6	0.045981304
NMRAL1	0.091087889
LRTM1	-0.025733126
MIF4GD	-0.10046023
PTH	-0.121474272
SCYL1	-0.040964848
AS3MT	0.133854171
TMIGD3	-0.022259614
WDR18	-0.319932571
SLC24A3	0.048286337
PTGS1	-0.083658995
PTGS2	0.018998379
PTHLH	0.047692998
NDRG3	-0.049403354
NDRG2	-0.087262529
BIRC6	-0.225118554
PLEKHG5	0.074214293
PTH1R	-0.000521761
GALNT16	-0.015017168
DSCAML1	0.079191274
UGT2A2	0.139578389
REXO1	0.150140594
GATAD2B	-0.098430643
PTH2R	-0.19782475
PPM1H	0.016045111
ISY1	-0.58561294
KIAA1161	0.076758464
AMIGO1	0.003035312
STRIP2	-0.068091115
TBC1D24	0.031415821
SCAF4	0.014737944
HHATL	-0.01273545
SLC12A5	0.025408048
PTK2	-0.077278367
LRRC47	-0.028154543
ERMN	0.001383386
CNOT6	-0.095563779
ZNF512B	0.090538783
ZNF490	0.045181141
PLEKHH1	-0.040506128
SHROOM4	-0.023439477
USP31	-0.021640424
PLEKHG1	0.01764745
RNF150	-0.109891936
NLN	-0.409975213
ESYT2	-0.072835409
ODF2L	-0.050549625
AHRR	-0.129728642
ARID1B	-0.0669575
RIMKLB	0.006418249
NWD2	0.076711862
MKL2	-0.091687278
KIDINS220	-0.146148134
ADGRB1	-0.009485976
NLGN4X	-0.422440715
MTA3	0.055286055
AARS2	-0.126920037
MAVS	-0.061824574
ZNF608	0.086842568
MTUS1	-0.139604328
COG6	-0.164651244
GPR158	-0.007919793
CASKIN2	-0.002730151
ARHGAP31	-0.083938149
SERINC1	-0.027035341
STARD9	-0.079928698
HECW2	-0.178154358
RPTOR	-0.306419973
CASKIN1	-0.042843076
PCDH19	0.002949647
KCTD16	-0.040334544
RTL9	0.11657612
PTK6	-0.142937371
CGN	0.013017117
HACE1	-0.080481221
NUFIP2	0.08078959
TBC1D14	-0.077988187
MIB1	-0.056158345
KIAA1324	-0.147741255
SORCS2	0.009495312
ALPK3	-0.015251311
WDR35	-0.001571943
PTK7	-0.190772658
ZNF398	0.047039227
KLHL42	0.000702268
TXNDC16	0.032004688
PDP2	-0.16691272
ZNF624	-0.016966821
IGSF9	-0.084051783
TAOK1	0.108482534
NCEH1	-0.265218992
MICAL3	0.008307226
LRRC7	-0.091134909
SEMA6A	-0.095968348
USP35	-0.191178214
STAMBPL1	0.036054143
TWF1	0.064479121
IFT80	-0.037324281
CEP126	0.025859244
KLHL8	-0.134107832
ZNF319	0.065877523
ARHGAP20	0.051595676
PTMA	-0.113847405
TRMT5	0.01165591
DOCK6	-0.027574884
ZNF471	-0.130207865
4-Mar	0.048365245
PCDH10	0.104630475
KIF17	-0.036731001
CCDC191	0.01718644
UNC79	-0.233826848
FAM135A	0.07031796
PREX1	0.027144746
KCNT1	0.025224277
ARHGAP21	-0.055361309
CRAMP1	0.042248428
WDFY1	-0.061104387
MKL1	0.023696595
ZNF687	0.04039392
HOMEZ	-0.135568697
PDZD4	0.144099449
BEGAIN	-0.317481679
WDR48	-0.113662964
ADGRB2	-0.260027051
USP36	-0.121756532
KIAA1456	-0.107963786
PITPNM2	-0.006374512
DIP2B	-0.149353648
RANBP10	0.034054803
ZNF492	0.086676682
TSHZ3	-0.164450395
VPS18	0.019523242
SHROOM3	-0.08249636
STIM2	0.139022965
ZBTB2	-0.008262366
LRFN1	-0.01435043
ZFAT	0.02063844
KLHL1	0.040957928
DPP10	-0.264501805
PTMS	-0.34495133
SH3RF1	0.020320362
LRCH2	0.025249274
LRRN1	-0.017808595
EP400	-0.674897875
ARHGAP23	-0.008398002
CCDC146	-0.032633589
PTN	-0.126281102
COL20A1	-0.046878639
MYH7B	0.114803412
POGK	-0.000814126
USP28	-0.078475137
DHX37	-0.364066268
PHF12	-0.064490134
KIAA1524	-0.365871685
LOC100499484-C9ORF174	0.037717825
UVSSA	0.008659444
GRAMD1A	-0.00993927
HCN3	-0.007598543
ZBTB4	-0.131459874
PHRF1	-0.03389084
USP29	-0.013378884
PLEKHA4	-0.015604174
RDH14	-0.179361304
FBRSL1	-0.281881172
EPB41L5	-0.063757107
KIAA1549	-0.095609341
RNF213	-0.004293058
ZFP14	0.075065007
GPAM	-0.094498737
ALS2	-0.023916566
QSOX1	0.113013269
CHD8	-0.132219606
ZBTB26	0.114734602
CACHD1	0.083142489
VAT1L	-0.045905484
LRRC4C	0.010430705
TNRC6C	0.057340733
MAGEE1	-0.061561757
ZNF317	0.170838709
USP37	0.019553128
DDX55	-0.181069887
FANCM	-0.111067405
SHTN1	0.126318048
CPNE5	-0.026091716
ADGRB3	0.070910071
PTPN1	-0.124426471
FAM160B1	-0.023482722
CWC22	-0.838654262
GBA2	0.155114272
WDFY4	-0.016380827
DENND1A	0.011666551
TLDC1	-0.003697149
MIER1	-0.074036925
SLC7A14	-0.150268029
PTPN2	-0.028302469
ZNF529	0.010609318
SFMBT2	0.030875808
SEMA4G	-0.11145293
PRX	0.064524147
PCDHB16	0.189604129
ANO8	-0.087892541
GPR107	0.160362195
METTL14	0.022215611
IGDCC4	0.014164253
EPG5	-0.17913268
NCOA5	-0.092599991
WDR19	-0.029829721
ANKRD36B	-0.078302441
SPTBN4	0.129888409
ZFYVE28	0.029935738
GBA3	0.069630837
PTPN3	0.089702234
PTPN4	0.052215072
SCUBE2	0.01011347
TRIB3	0.090548546
ANKRA2	0.015272096
PTPN6	0.064098444
PTPN7	-0.034610564
RBAK	-0.319452303
MARK4	0.024761908
SUGP1	-0.058386299
BRINP2	0.132630149
GATAD1	-0.068910194
RAB40C	-0.04325205
BAK1	0.145501568
PTPN9	-0.148835203
HES4	-0.037469129
POLD4	0.05389064
CCAR2	-0.023015581
PTPN11	-0.316031114
HAMP	-0.013770546
G6PC2	0.03459379
LSM2	-0.547184706
PTPN12	0.009073364
CCNB1IP1	0.098023075
CCDC181	-0.015543665
GRHL3	0.042656469
SLAMF7	-0.110481877
HMHB1	0.111072236
RAP2C	-0.024541091
CATSPERG	-0.089460831
ZP4	0.034050707
PTPN13	-0.039227433
CYP4F11	0.027842873
SLC4A5	-0.011318913
PTPN14	-0.033022097
PTPRA	-0.112095824
ZNF410	-0.150354083
CADM3	-0.02847468
SLC46A2	0.056375089
PTPRB	-0.09439035
PTPRC	-0.158823288
PTPRD	-0.083198908
PTPRCAP	-0.039993535
PTPRE	-0.088858113
PTPRF	-0.178368668
PTPRG	-0.050389122
PTPRH	-0.278309551
PTPRJ	0.059319088
PTPRK	-0.046868097
PTPRM	-0.039939403
PTPRN	0.045232738
PTPRN2	0.001180381
ACTA1	0.01352544
BARD1	-0.091278894
PTPRO	-0.160967039
PTPRR	-0.151082256
PTPRS	-0.064302909
PTPRZ1	-0.202409267
PTS	0.001188888
PTX3	-0.022593076
BAX	-0.139740633
RAD1	-0.121845276
PURA	0.012101533
PURB	-0.012109649
PTBP2	0.064790862
NGB	-0.085828624
NEUROD4	-0.01825617
PVALB	-0.123432525
PVR	-0.026369698
NECTIN1	-0.040513403
WFDC1	-0.112810958
NECTIN2	-0.158908391
CTDSP1	-0.023447852
CXCL16	-0.333119366
BBS1	0.084115569
PWP2	-0.050295131
PEX19	-0.118819247
ABCD3	0.065190378
ABCD4	-0.078217321
PXMP2	0.070916168
PEX2	0.107802847
PXN	-0.126398607
BBS2	0.121607842
PEX5	-0.070411077
PYCR1	-0.071724422
ALDH18A1	-0.147502037
PCYT2	-0.156927147
PYGB	-0.019059361
PYGL	0.092275458
PYGM	-0.08390722
SQOR	-0.198555015
PLEKHB1	-0.119948936
MS4A7	-0.07289899
SRPRB	0.160027863
ENOPH1	-0.168723617
RHOU	-0.2550679
LINC00474	-0.11244186
NLRC4	0.095069728
TRAPPC1	0.038568641
ZBED5	-0.218757254
CREBZF	-0.145793439
PCTP	0.094948205
RPRD1B	-0.235291529
ZNF71	-0.13548825
ZNF77	0.043685084
INIP	-0.117774293
JAM2	-0.032583645
OVOL2	0.008985714
LY6G5B	-0.123250918
PRUNE1	-0.565948365
MYL7	0.084555326
ZNF462	0.030574154
BBS4	0.024606271
ZNF250	-0.12464008
OPRPN	0.062034276
ARHGAP22	-0.078869933
OSTC	-0.072375219
KMT2C	-0.004761676
PRODH2	-0.198290583
DNASE2B	-0.213460792
EPS15L1	-0.038375818
SELENOK	-0.197357614
RBM25	-0.837556749
DMRT3	-0.043995617
MID1IP1	-0.048586124
RRAGD	-0.151336345
MYOZ1	0.071302123
PRM3	-0.107019576
SNX6	-0.178403938
MPP4	-0.090370793
PZP	0.010067962
QARS	-0.766261807
BCAT1	0.073589032
QDPR	0.040544612
RAB1A	-0.051146139
RAB2A	-0.0501653
RGL2	-0.006098058
RAB3A	-0.009036118
RAB3B	-0.019614265
RAB3IL1	0.013185461
RAB4A	-0.072436385
RAB5A	-0.096541339
RAB5B	0.057904082
BCAT2	0.002123768
RAB6A	-0.197566221
MAP4K2	-0.077215468
RAB13	0.089377886
RAB27A	-0.26876315
RAB27B	0.05148237
RABGGTA	-0.237258488
RABGGTB	-0.080175914
RABIF	-0.110797307
RAB5C	-0.06857264
RAC1	-0.20897041
RAC2	-0.01558474
RAC3	-0.229752094
RAD9A	-0.094432753
RAD17	-0.37358829
RAD21	-0.445665641
RAD23A	-0.009306575
RAD23B	-0.260292663
RAD51	-0.93311718
RAD51C	-0.224489706
RAD51B	0.008063348
MOK	-0.16064305
RAD51D	-0.131941992
RAD52	-0.208319815
RAF1	-0.061500835
RAG1	-0.084609215
RAG2	0.028922271
RALA	-0.398268529
IL22RA1	0.034765215
TMEM8A	0.013211982
RALB	0.022984214
ACTA2	-0.080519119
BCHE	0.090212631
RALGDS	-0.070685941
RAN	-1.571706065
RANBP1	-0.124759202
RANBP2	-0.673460303
RANGAP1	-0.451446577
RAP1A	-0.126272176
IL21	0.183671118
RAP1B	-0.110670894
CARD18	0.100955362
ENPP5	0.073451094
RAP1GAP	-0.113957056
RAP1GDS1	-0.158772674
RAP2A	0.050226574
RAP2B	0.026311634
RAPSN	-0.161690636
RARA	-0.056360911
RARB	0.005892303
RARG	0.014783716
RARS	-0.914294823
RARRES1	0.003742702
RARRES2	-0.182999062
RARRES3	-0.094491511
RASA1	-0.040744849
RASA2	0.014011236
RASGRF1	0.076481405
RASGRF2	-0.049771669
RB1	0.042571817
ARID4A	-0.141991198
HIVEP3	-0.089183403
KDM5A	-0.03952558
EVA1C	0.153362941
ACE2	0.016875499
TLNRD1	0.263573335
NTN4	-0.015389034
RBBP4	-0.348798119
CACNG8	-0.134187858
CACNG7	0.047704559
CACNG6	0.042407422
UBL5	-1.071900306
RBBP5	-0.140483936
BCKDHA	-0.02943342
RBBP6	-0.293032763
SIGIRR	-0.496469036
RBBP7	-0.160488462
RBBP8	-0.12083013
RBL1	0.089787989
PRDM12	-0.218741268
PRDM13	-0.017384783
PLEKHA1	0.097632059
RBL2	-0.088224127
HRH4	-0.071134623
TRPV4	-0.049559352
SCPEP1	0.093022331
SENP2	-0.058172188
ALOXE3	-0.203278792
ZNF350	0.064610544
KLHL12	-0.081924446
RBM3	0.071617136
RXFP1	-0.11564776
PBOV1	0.116693821
LGR6	-0.206827364
TMEM35A	0.002430278
RBM4	-0.294073885
RBMS1	0.110013645
RBMS2	0.003311346
BCKDHB	0.035602291
RBP1	-0.154805141
RBP2	-0.056816005
RBP3	0.180623671
CCND1	-0.276194022
RBP4	0.084176158
SMG1P5	0.398069126
PGM5P2	0.032747306
RCN1	-0.023395543
RCN2	-0.030487536
OPN1LW	-0.00032345
RCVRN	0.128259544
RDH5	0.011942557
BCL2	0.01563491
PRPH2	-0.071022968
RDX	-0.041592361
RECQL	0.005061424
REL	0.057371451
REG1A	0.097313251
REG1B	0.232149938
BCL2A1	-0.006404047
RELA	-0.182023111
RELB	0.052182453
RENBP	-0.010426398
UPF1	-0.304647102
DPF2	-0.201046585
REST	-0.009829996
RET	-0.129823921
BCL2L1	-0.288536017
REV3L	-0.050733946
RFC1	-0.562826231
RFC2	-0.349882889
RFC3	-0.388079945
RFC4	-0.865803867
RFC5	-0.622740093
RFNG	-0.059724693
TRIM27	-0.094278157
RFPL1	-0.009806556
RFX1	-0.095998785
BCL2L2	-0.043961099
RFX2	-0.026644786
RFX3	-0.126300122
RFX4	0.084443315
RFX5	-0.020545431
RFXAP	0.054373645
RGR	-0.054697209
RGS1	0.145171024
RGS2	-0.035295357
RGS3	0.153097909
RGS4	0.154828845
ACTB	-0.454227684
RGS7	0.050282426
RGS10	-0.004269298
RGS12	-0.084778206
RGS13	-0.054740856
RGS16	0.048627178
RHAG	0.078986181
RHCE	0.01316708
RHD	0.090680407
RHEB	-0.297559281
RHO	-0.252381289
GRK1	0.022782581
RLN1	-0.016317059
RIT2	-0.228710847
RING1	-0.090754422
RIT1	0.02293835
RLBP1	-0.125899268
RLF	0.064129081
RLN2	-0.136099827
BCL3	-0.067387284
AFAP1	-0.012309953
GPBP1L1	-0.088088014
C12orf10	0.121119034
FAM3A	-0.205620232
RNASE1	0.049552984
RNASE2	-0.11011327
RNASE3	0.13189889
AVPI1	-0.090915629
RNASE4	0.066810668
TSKS	-0.035607602
SLC25A19	0.06448004
RNASE6	-0.103958525
BCL6	-0.10735137
EDA2R	0.160930272
EXOC4	0.037553495
TGIF2	-0.064718753
CDH26	0.035481483
RNF2	-0.016221966
BRD2	-0.107805205
BPESC1	0.13230279
BACH2	0.032128777
RNF4	-0.07718176
RNF5	-0.120696668
ELOVL5	0.149978972
SLC5A7	-0.097135744
HAPLN2	0.035899403
SAV1	0.068331096
TRMT11	0.176302667
MRPS35	-0.437294239
APOBEC3G	-0.108092508
RNF6	-0.182065895
PPCDC	-0.158216
NIF3L1	-0.047118266
CCDC90B	0.055144755
FASTKD5	-0.110116509
CCDC81	-0.117046755
HPSE2	0.198034599
AASDHPPT	0.091402932
BCL7A	-0.043819838
RNH1	-0.066195384
NYX	-0.048850782
AGBL5	0.00458792
RNPEP	0.148496423
LDAH	
ELAC2	-0.216414079
ALX4	-0.003866484
GUF1	-0.072501326
SPCS3	-0.01596637
NAA35	-0.2334494
RINT1	-0.563183629
ABCE1	-1.324397112
SCOC	0.003046118
KCNK15	-0.054050752
DHX35	-0.103392692
RIC8A	0.003957688
UBE2MP1	-0.142814238
LOC606724	-0.163950701
ATG101	-0.101683166
PROK2	-0.018131417
PAPPA2	-0.055965383
CELF6	0.046982755
EEFSEC	-0.028734774
CELF5	-0.083491973
FKBP10	-0.033460793
SMAP1	-0.157675857
TRAPPC11	0.098159629
ZFAND3	-0.069529298
C14orf93	0.010306289
BCL9	-0.161750546
TNFRSF17	0.082769317
ROBO1	-0.175630217
ROBO2	-0.095339079
ROCK1	0.140491828
ROM1	-0.036278701
RORA	-0.090759138
RORB	0.008031818
RORC	-0.078889365
ROS1	-0.018885163
HCN2	-0.002802963
RP9	0.273011516
RP1	0.050771336
RP2	0.02082782
RPGR	0.084067189
OPN1SW	-0.140815433
RPA1	-1.19219277
RPA2	-1.042127731
RPA3	-0.758022843
RPE	-0.002911907
RPE65	-0.051463042
RPL3	-1.054213836
RPL3L	0.030731263
RPL4	-1.176425908
RPL5	-1.439596396
RPL6	-1.027889888
RPL7	-1.4442822
BCR	0.02827233
RPL7A	-1.150316429
RPL8	-0.672725129
RPL9	-0.942653028
RPL10	-0.800444176
RPL11	-0.96921191
RPL12	-0.818728304
RPL13	-1.097630742
