,cna_alk,cna_tp53,cna_egfr,cna_kras,cna_stk11,cna_keap1,rna_alk,rna_tp53,rna_egfr,rna_kras,rna_stk11,rna_keap1,prot_alk,prot_tp53,prot_egfr,prot_kras,prot_stk11,prot_keap1,phos_alk,phos_tp53,phos_egfr,phos_kras,phos_stk11,phos_keap1
ENSG00000221946.7,,0.031063091,0.113079297,,0.402664231,0.068574498,,,,,,,,,,,,,,,,,,
ENSG00000221947.7,,0.043518531,,0.216217673,0.120127345,0.19430533,,,,,,,,,,,,,,,,,,
ENSG00000221954.2,0.274501897,0.698217365,0.293873755,,,,,,,,,,,,,,,,,,,,,
ENSG00000221955.10,0.274501897,0.257614575,,,,,,,,,,,,,,,,,,,,,,
ENSG00000221961.3,,,,,,0.073489933,,,,,,,,,,,,,,,,,,
ENSG00000221963.5,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000221968.8,0.202554506,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000221970.1,,0.004639878,,,,,,,,,,,,,,,,,,,,,,
ENSG00000221972.3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000221977.1,0.352235344,0.206082781,0.098119234,,,,,,,,,,,,,,,,,,,,,
ENSG00000221978.11,,,0.178401388,,,0.33986036,,,,,,,,,,,,,,,,,,
ENSG00000221983.7,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000221986.6,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000221988.12,,0.208562717,0.336423684,,,0.142653802,,,,,,,,,,,,,,,,,,
ENSG00000221989.2,,0.001801276,,,,,,,,,,,,,,,,,,,,,,
ENSG00000221994.10,0.259165867,0.422234492,0.001834654,,,,,,,,,,,,,,,,,,,,,
ENSG00000221995.5,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000222009.8,,,0.098119234,,0.140005705,0.522257742,,,,,,,,,,,,,,,,,,
ENSG00000222011.8,,0.005231675,0.293873755,,,,,,,,,,,,,,,,,,,,,
ENSG00000222014.5,0.251645978,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000222018.1,,,0.002096108,,,,,,,,,,,,,,,,,,,,,
ENSG00000222028.3,0.636379591,0.652142928,0.293873755,,,,,,,,,,,,,,,,,,,,,
ENSG00000222036.7,0.274501897,,0.293873755,,,,,,,,,,,,,,,,,,,,,
ENSG00000222038.3,0.274501897,,,0.521827038,0.25077402,,,,,,,,,,,,,,,,,,,
ENSG00000222046.2,,,0.00734663,,,0.33986036,,,,,,,,,,,,,,,,,,
ENSG00000222047.8,,,,0.113356145,,0.10614403,,,,,,,,,,,,,,,,,,
ENSG00000223401.2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000223417.8,0.274501897,,,,0.25077402,,,,,,,,,,,,,,,,,,,
ENSG00000223443.2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000223496.2,0.005654202,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000223501.8,,0.257614575,0.293873755,,0.049670778,0.32698951,,,,,,,,,,,,,,,,,,
ENSG00000223510.6,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000223547.9,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000223569.6,,,0.137467013,,,,,,,,,,,,,,,,,,,,,
ENSG00000223572.9,0.069739012,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000223573.6,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000223591.5,0.251645978,0.208562717,0.059799916,,,,,,,,,,,,,,,,,,,,,
ENSG00000223601.2,,0.422234492,,,,0.043711964,,,,,,,,,,,,,,,,,,
ENSG00000223609.7,0.202554506,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000223614.5,,0.031136029,0.059799916,,,,,,,,,,,,,,,,,,,,,
ENSG00000223638.3,0.228052613,,,,0.049670778,,,,,,,,,,,,,,,,,,,
ENSG00000223658.7,,0.708154916,,0.078178141,0.0017411,0.33986036,,,,,,,,,,,,,,,,,,
ENSG00000223802.7,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000223865.10,,0.257614575,0.293873755,,0.049670778,0.32698951,,,,,,,,,,,,,,,,,,
ENSG00000223953.5,0.259165867,0.422234492,,,0.018700839,,,,,,,,,,,,,,,,,,,
ENSG00000224051.6,,,0.113079297,,,0.329698174,,,,,,,,,,,,,,,,,,
ENSG00000224089.3,,0.000708171,0.000385575,,,,,,,,,,,,,,,,,,,,,
ENSG00000224107.5,,0.043518531,0.001373426,,,,,,,,,,,,,,,,,,,,,
ENSG00000224109.2,0.251645978,0.208562717,0.059799916,,,,,,,,,,,,,,,,,,,,,
ENSG00000224383.7,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000224389.8,,0.422234492,0.482002842,,0.018700839,0.175069174,,,,,,,,,,,,,,,,,,
ENSG00000224420.3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000224440.1,,0.051087789,0.00734663,,,,,,,,,,,,,,,,,,,,,
ENSG00000224470.7,0.005654202,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000224531.5,,0.208562717,,0.212939261,0.120127345,,,,,,,,,,,,,,,,,,,
ENSG00000224586.6,,,0.059799916,,,,,,,,,,,,,,,,,,,,,
ENSG00000224659.2,0.259165867,0.422234492,0.02449942,,,,,,,,,,,,,,,,,,,,,
ENSG00000224712.12,0.019260707,,0.124314923,,,,,,,,,,,,,,,,,,,,,
ENSG00000224877.3,,,0.124314923,,,,,,,,,,,,,,,,,,,,,
ENSG00000224902.5,0.259165867,0.422234492,0.02449942,,,,,,,,,,,,,,,,,,,,,
ENSG00000224940.8,0.274501897,0.051087789,0.293873755,,,,,,,,,,,,,,,,,,,,,
ENSG00000224960.4,0.202554506,,0.059799916,,,,,,,,,,,,,,,,,,,,,
ENSG00000224982.3,,,,0.113356145,7.12E-07,,,,,,,,,,,,,,,,,,,
ENSG00000225110.2,,0.001801276,0.02449942,,,,,,,,,,,,,,,,,,,,,
ENSG00000225180.7,,,0.124314923,,,,,,,,,,,,,,,,,,,,,
ENSG00000225190.10,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000225327.3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000225362.8,0.069739012,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000225396.5,0.251645978,0.208562717,0.059799916,,,,,,,,,,,,,,,,,,,,,
ENSG00000225526.4,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000225528.3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000225556.1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000225614.2,0.168209941,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000225663.7,,,0.124314923,,,,,,,,,,,,,,,,,,,,,
ENSG00000225697.12,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000225781.1,0.228052613,0.043518531,,,,,,,,,,,,,,,,,,,,,,
ENSG00000225805.4,0.259165867,,,0.295549325,0.018700839,,,,,,,,,,,,,,,,,,,
ENSG00000225828.1,,,0.00734663,,,0.32698951,,,,,,,,,,,,,,,,,,
ENSG00000225830.12,,,,,,0.073489933,,,,,,,,,,,,,,,,,,
ENSG00000225873.3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000225899.7,0.013280392,,,,0.010038678,0.142653802,,,,,,,,,,,,,,,,,,
ENSG00000225921.6,,0.422234492,0.482002842,0.295549325,,,,,,,,,,,,,,,,,,,,
ENSG00000225932.3,,0.001801276,,,,,,,,,,,,,,,,,,,,,,
ENSG00000225940.5,0.001053473,,0.113079297,,,,,,,,,,,,,,,,,,,,,
ENSG00000225950.8,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000225968.7,,0.043518531,,,,,,,,,,,,,,,,,,,,,,
ENSG00000225973.3,0.069739012,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000226023.6,,0.000708171,0.000385575,,,,,,,,,,,,,,,,,,,,,
ENSG00000226174.6,0.274501897,0.698217365,,,0.049670778,,,,,,,,,,,,,,,,,,,
ENSG00000226288.1,0.202554506,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000226321.5,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000226372.3,0.202554506,,0.059799916,,,,,,,,,,,,,,,,,,,,,
ENSG00000226430.6,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000226479.3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000226490.1,,,0.64298606,,0.25077402,0.061621446,,,,,,,,,,,,,,,,,,
ENSG00000226600.3,,0.000708171,0.000385575,,,,,,,,,,,,,,,,,,,,,
ENSG00000226650.5,0.004682248,0.652142928,0.293873755,,,,,,,,,,,,,,,,,,,,,
ENSG00000226685.4,0.259165867,0.013173105,0.001834654,,,,,,,,,,,,,,,,,,,,,
ENSG00000226733.2,,0.051087789,0.059799916,,,,,,,,,,,,,,,,,,,,,
ENSG00000226761.3,,,,,0.010038678,0.061621446,,,,,,,,,,,,,,,,,,
ENSG00000226763.4,,0.110850627,,0.295549325,0.018700839,,,,,,,,,,,,,,,,,,,
ENSG00000226784.2,0.228052613,0.043518531,0.137467013,,,,,,,,,,,,,,,,,,,,,
ENSG00000226887.7,0.274501897,0.257614575,,0.521827038,,,,,,,,,,,,,,,,,,,,
ENSG00000226929.3,0.259165867,0.013173105,0.001834654,,,,,,,,,,,,,,,,,,,,,
ENSG00000226979.8,,0.004639878,,,0.024998017,0.073489933,,,,,,,,,,,,,,,,,,
ENSG00000227051.6,0.293161599,0.156644928,,,0.063361598,,,,,,,,,,,,,,,,,,,
ENSG00000227057.9,,0.257614575,0.293873755,,0.049670778,0.32698951,,,,,,,,,,,,,,,,,,
ENSG00000227059.6,,,,,0.010038678,,,,,,,,,,,,,,,,,,,
ENSG00000227124.8,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000227140.3,,,0.137467013,,,,,,,,,,,,,,,,,,,,,
ENSG00000227151.4,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000227234.1,,0.043518531,0.001373426,,,,,,,,,,,,,,,,,,,,,
ENSG00000227268.3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000227345.8,,,,,,0.061621446,,,,,,,,,,,,,,,,,,
ENSG00000227471.8,,0.013173105,,,,,,,,,,,,,,,,,,,,,,
ENSG00000227488.2,0.259165867,0.422234492,0.02449942,,,,,,,,,,,,,,,,,,,,,
ENSG00000227500.9,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000227507.2,,0.004639878,,,0.024998017,0.073489933,,,,,,,,,,,,,,,,,,
ENSG00000227551.1,,,0.137467013,,,,,,,,,,,,,,,,,,,,,
ENSG00000227729.3,0.259165867,0.422234492,,,0.018700839,,,,,,,,,,,,,,,,,,,
ENSG00000227868.5,,,0.02449942,,,,,,,,,,,,,,,,,,,,,
ENSG00000227877.6,,,,,,0.073489933,,,,,,,,,,,,,,,,,,
ENSG00000228049.7,,0.005231675,0.293873755,,,,,,,,,,,,,,,,,,,,,
ENSG00000228083.2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000228198.2,,,0.005411626,,,0.073489933,,,,,,,,,,,,,,,,,,
ENSG00000228300.13,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000228474.5,,,,0.078178141,0.008294861,,,,,,,,,,,,,,,,,,,
ENSG00000228486.10,,0.208562717,,0.212939261,0.120127345,,,,,,,,,,,,,,,,,,,
ENSG00000228517.2,,0.000708171,0.000385575,,,,,,,,,,,,,,,,,,,,,
ENSG00000228567.3,,0.043518531,,,0.049670778,0.10614403,,,,,,,,,,,,,,,,,,
ENSG00000228570.7,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000228594.3,,,0.098119234,,,0.522257742,,,,,,,,,,,,,,,,,,
ENSG00000228607.2,0.251645978,,,,0.010038678,,,,,,,,,,,,,,,,,,,
ENSG00000228672.3,0.000607975,,0.293873755,,,,,,,,,,,,,,,,,,,,,
ENSG00000228696.8,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000228716.6,0.000247057,,0.336423684,,,,,,,,,,,,,,,,,,,,,
ENSG00000228727.8,,,,,,0.061621446,,,,,,,,,,,,,,,,,,
ENSG00000228836.8,,,0.005411626,,,,,,,,,,,,,,,,,,,,,
ENSG00000228856.3,,,0.059799916,,,,,,,,,,,,,,,,,,,,,
ENSG00000228927.10,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000229117.8,,0.453464555,,,0.008294861,0.068574498,,,,,,,,,,,,,,,,,,
ENSG00000229183.8,0.202554506,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000229292.1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000229415.9,,,,0.832622763,0.064613482,0.175069174,,,,,,,,,,,,,,,,,,
ENSG00000229453.2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000229474.6,0.069739012,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000229544.8,,,,,0.010038678,,,,,,,,,,,,,,,,,,,
ENSG00000229549.9,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000229571.7,,,0.02449942,,,,,,,,,,,,,,,,,,,,,
ENSG00000229579.4,,,0.137467013,,,,,,,,,,,,,,,,,,,,,
ENSG00000229637.3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000229665.8,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000229676.2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000229809.8,0.259165867,,0.02449942,,,,,,,,,,,,,,,,,,,,,
ENSG00000229833.9,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000229859.9,0.202554506,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000229894.4,0.069739012,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000229924.3,0.274501897,,0.293873755,0.521827038,,,,,,,,,,,,,,,,,,,,
ENSG00000229937.6,0.259165867,0.110850627,0.482002842,,,,,,,,,,,,,,,,,,,,,
ENSG00000229972.7,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000230031.10,0.069739012,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000230062.5,0.259165867,,,,0.140005705,,,,,,,,,,,,,,,,,,,
ENSG00000230124.6,,,0.000385575,,,,,,,,,,,,,,,,,,,,,
ENSG00000230257.2,,0.005231675,0.293873755,,,,,,,,,,,,,,,,,,,,,
ENSG00000230268.3,,0.013173105,0.124314923,,,,,,,,,,,,,,,,,,,,,
ENSG00000230301.5,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000230347.5,,0.000708171,0.000385575,,,,,,,,,,,,,,,,,,,,,
ENSG00000230430.4,,,0.137467013,,,,,,,,,,,,,,,,,,,,,
ENSG00000230453.9,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000230510.6,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000230522.5,,,,0.078178141,,,,,,,,,,,,,,,,,,,,
ENSG00000230561.4,0.000375196,,0.124314923,,,,,,,,,,,,,,,,,,,,,
ENSG00000230594.3,,0.000708171,0.000385575,,,,,,,,,,,,,,,,,,,,,
ENSG00000230626.4,0.251645978,0.031136029,,,,,,,,,,,,,,,,,,,,,,
ENSG00000230657.6,,,,,0.024998017,0.073489933,,,,,,,,,,,,,,,,,,
ENSG00000230667.5,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000230778.1,0.036335238,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000230797.2,0.019260707,0.422234492,0.02449942,,,,,,,,,,,,,,,,,,,,,
ENSG00000230873.8,,0.051087789,,0.521827038,0.049670778,,,,,,,,,,,,,,,,,,,
ENSG00000230989.6,0.005654202,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000231051.3,,,0.137467013,,,,,,,,,,,,,,,,,,,,,
ENSG00000231068.1,,,0.059799916,,,,,,,,,,,,,,,,,,,,,
ENSG00000231192.1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000231213.6,0.228052613,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000231256.7,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000231274.5,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000231389.7,,0.257614575,0.293873755,,0.049670778,0.32698951,,,,,,,,,,,,,,,,,,
ENSG00000231396.2,,,0.137467013,,,,,,,,,,,,,,,,,,,,,
ENSG00000231500.6,,0.257614575,0.293873755,,0.049670778,0.32698951,,,,,,,,,,,,,,,,,,
ENSG00000231637.3,,,0.059799916,,,,,,,,,,,,,,,,,,,,,
ENSG00000231738.10,,,,,0.001758719,,,,,,,,,,,,,,,,,,,
ENSG00000231824.3,,,,,0.024998017,,,,,,,,,,,,,,,,,,,
ENSG00000231852.6,,0.422234492,0.482002842,,0.140005705,0.175069174,,,,,,,,,,,,,,,,,,
ENSG00000231861.2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000231887.6,,,,,0.010038678,0.061621446,,,,,,,,,,,,,,,,,,
ENSG00000231924.9,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000231925.11,,0.257614575,0.293873755,,0.049670778,0.32698951,,,,,,,,,,,,,,,,,,
ENSG00000231989.4,0.002601778,0.483941361,0.829726088,,,,,,,,,,,,,,,,,,,,,
ENSG00000232030.3,0.228052613,,0.02449942,,,,,,,,,,,,,,,,,,,,,
ENSG00000232040.2,,,0.137467013,,,,,,,,,,,,,,,,,,,,,
ENSG00000232070.8,0.293161599,0.156644928,0.113079297,,,,,,,,,,,,,,,,,,,,,
ENSG00000232112.3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000232113.2,,,0.001834654,,,,,,,,,,,,,,,,,,,,,
ENSG00000232119.7,,0.000322916,0.00010662,,,,,,,,,,,,,,,,,,,,,
ENSG00000232196.3,0.013280392,,0.059799916,,,,,,,,,,,,,,,,,,,,,
ENSG00000232237.3,,,0.000385575,,,,,,,,,,,,,,,,,,,,,
ENSG00000232258.6,0.013280392,,0.059799916,,,,,,,,,,,,,,,,,,,,,
ENSG00000232263.1,,,0.059799916,,,,,,,,,,,,,,,,,,,,,
ENSG00000232264.4,,,0.137467013,,,,,,,,,,,,,,,,,,,,,
ENSG00000232268.5,0.202554506,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000232382.1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000232388.4,0.259165867,,,,0.001758719,,,,,,,,,,,,,,,,,,,
ENSG00000232399.3,,,0.137467013,,,,,,,,,,,,,,,,,,,,,
ENSG00000232423.6,,,0.124314923,,,,,,,,,,,,,,,,,,,,,
ENSG00000232434.2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000232593.7,0.228052613,,0.02449942,,,,,,,,,,,,,,,,,,,,,
ENSG00000232629.8,,0.208562717,0.336423684,,0.120127345,0.142653802,,,,,,,,,,,,,,,,,,
ENSG00000232653.8,0.036335238,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000232810.3,,0.004639878,,,0.024998017,0.073489933,,,,,,,,,,,,,,,,,,
ENSG00000232838.3,0.259165867,,,,0.001758719,,,,,,,,,,,,,,,,,,,
ENSG00000232859.9,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000233024.7,0.019260707,,0.02449942,,,,,,,,,,,,,,,,,,,,,
ENSG00000233041.8,0.036335238,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000233087.7,0.293161599,,,0.689714428,0.402664231,,,,,,,,,,,,,,,,,,,
ENSG00000233136.2,,,0.137467013,,,,,,,,,,,,,,,,,,,,,
ENSG00000233198.3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000233232.6,0.228052613,,0.02449942,,,,,,,,,,,,,,,,,,,,,
ENSG00000233276.3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000233412.4,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000233436.7,0.202554506,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000233493.3,,,,,,0.10614403,,,,,,,,,,,,,,,,,,
ENSG00000233608.3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000233701.3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000233718.6,0.321418854,,,0.113356145,0.013348311,,,,,,,,,,,,,,,,,,,
ENSG00000233757.6,,0.084484231,,0.824858691,0.120127345,0.33986036,,,,,,,,,,,,,,,,,,
ENSG00000233802.8,0.274501897,,,,0.25077402,,,,,,,,,,,,,,,,,,,
ENSG00000233803.9,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000233816.3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000233822.4,,,0.059799916,,,,,,,,,,,,,,,,,,,,,
ENSG00000233917.8,0.069739012,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000233927.4,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000233932.4,0.112866872,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000233954.6,,,0.00734663,,,,,,,,,,,,,,,,,,,,,
ENSG00000234068.6,0.259165867,0.110850627,0.02449942,,,,,,,,,,,,,,,,,,,,,
ENSG00000234127.8,,0.208562717,0.336423684,,,,,,,,,,,,,,,,,,,,,
ENSG00000234186.2,0.228052613,,0.02449942,,,,,,,,,,,,,,,,,,,,,
ENSG00000234224.2,,0.013173105,0.124314923,,,,,,,,,,,,,,,,,,,,,
ENSG00000234278.3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000234284.6,0.004682248,1,0.01879968,,,,,,,,,,,,,,,,,,,,,
ENSG00000234289.5,,,0.00734663,,,,,,,,,,,,,,,,,,,,,
ENSG00000234409.6,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000234414.7,,,,,0.010038678,0.061621446,,,,,,,,,,,,,,,,,,
ENSG00000234438.3,0.069739012,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000234444.9,,0.031136029,0.059799916,,,,,,,,,,,,,,,,,,,,,
ENSG00000234465.10,,0.110850627,,0.295549325,0.018700839,,,,,,,,,,,,,,,,,,,
ENSG00000234469.4,0.228052613,,0.02449942,,,,,,,,,,,,,,,,,,,,,
ENSG00000234511.8,0.049641491,0.297256913,0.537115355,,,,,,,,,,,,,,,,,,,,,
ENSG00000234545.7,,0.000708171,0.059799916,,,,,,,,,,,,,,,,,,,,,
ENSG00000234560.3,0.274501897,0.698217365,,,0.049670778,,,,,,,,,,,,,,,,,,,
ENSG00000234602.7,0.000375196,,0.124314923,,,,,,,,,,,,,,,,,,,,,
ENSG00000234616.8,,,0.02449942,,,,,,,,,,,,,,,,,,,,,
ENSG00000234719.8,0.013280392,,0.059799916,,,,,,,,,,,,,,,,,,,,,
ENSG00000234745.10,,,0.137467013,,,,,,,,,,,,,,,,,,,,,
ENSG00000234776.4,0.293161599,0.453464555,0.410179526,,0.402664231,0.329698174,,,,,,,,,,,,,,,,,,
ENSG00000234828.8,0.013280392,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000234829.4,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000234906.9,,0.110850627,,,0.018700839,0.175069174,,,,,,,,,,,,,,,,,,
ENSG00000234965.2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000235034.6,,,,,,0.040180047,,,,,,,,,,,,,,,,,,
ENSG00000235098.8,,,0.178401388,,,0.33986036,,,,,,,,,,,,,,,,,,
ENSG00000235106.9,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000235109.7,,,0.059799916,,,,,,,,,,,,,,,,,,,,,
ENSG00000235162.8,,,,0.078178141,2.19E-05,,,,,,,,,,,,,,,,,,,
ENSG00000235169.7,,,0.178401388,,,0.33986036,,,,,,,,,,,,,,,,,,
ENSG00000235173.6,,,0.178401388,,,0.073489933,,,,,,,,,,,,,,,,,,
ENSG00000235194.8,0.274501897,0.698217365,0.059799916,,,,,,,,,,,,,,,,,,,,,
ENSG00000235268.2,0.251645978,0.208562717,,,,,,,,,,,,,,,,,,,,,,
ENSG00000235376.5,,,,,0.0017411,,,,,,,,,,,,,,,,,,,
ENSG00000235387.2,,,0.137467013,,,,,,,,,,,,,,,,,,,,,
ENSG00000235568.6,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000235608.1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000235631.1,,0.000708171,0.336423684,,,,,,,,,,,,,,,,,,,,,
ENSG00000235699.2,,0.051087789,0.00734663,,,,,,,,,,,,,,,,,,,,,
ENSG00000235711.4,0.069739012,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000235718.8,0.259165867,0.422234492,,,0.018700839,,,,,,,,,,,,,,,,,,,
ENSG00000235750.9,,,0.001834654,,,,,,,,,,,,,,,,,,,,,
ENSG00000235780.3,,,0.137467013,,,,,,,,,,,,,,,,,,,,,
ENSG00000235863.3,,0.257614575,0.293873755,,0.049670778,0.32698951,,,,,,,,,,,,,,,,,,
ENSG00000235942.2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000235961.5,,0.001801276,0.02449942,,,,,,,,,,,,,,,,,,,,,
ENSG00000236027.2,0.251645978,,,,0.120127345,,,,,,,,,,,,,,,,,,,
ENSG00000236032.2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000236104.2,,0.257614575,0.293873755,,0.049670778,0.32698951,,,,,,,,,,,,,,,,,,
ENSG00000236126.3,,0.000708171,0.000385575,,,,,,,,,,,,,,,,,,,,,
ENSG00000236197.3,,0.031136029,0.336423684,,,,,,,,,,,,,,,,,,,,,
ENSG00000236279.6,,0.013173105,0.482002842,,,,,,,,,,,,,,,,,,,,,
ENSG00000236287.7,0.251645978,,,,0.120127345,0.142653802,,,,,,,,,,,,,,,,,,
ENSG00000236320.3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000236334.2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000236362.8,0.259165867,0.422234492,0.02449942,,,,,,,,,,,,,,,,,,,,,
ENSG00000236371.5,,0.000322916,0.00010662,,,,,,,,,,,,,,,,,,,,,
ENSG00000236383.8,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000236396.8,,0.001801276,,,0.000196015,0.10614403,,,,,,,,,,,,,,,,,,
ENSG00000236398.2,,0.001801276,,,,0.10614403,,,,,,,,,,,,,,,,,,
ENSG00000236424.7,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000236446.3,,0.000322916,0.00010662,,,,,,,,,,,,,,,,,,,,,
ENSG00000236543.2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000236637.4,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000236699.8,0.019260707,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000236737.1,0.259165867,0.422234492,0.02449942,,,,,,,,,,,,,,,,,,,,,
ENSG00000236782.6,,,0.02449942,,,,,,,,,,,,,,,,,,,,,
ENSG00000236980.9,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000236981.1,0.274501897,0.698217365,,,0.049670778,,,,,,,,,,,,,,,,,,,
ENSG00000237038.5,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000237136.7,0.005654202,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000237172.3,0.009417886,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000237190.3,0.000607975,,0.293873755,,,,,,,,,,,,,,,,,,,,,
ENSG00000237247.6,,,,0.078178141,,,,,,,,,,,,,,,,,,,,
ENSG00000237289.9,0.069739012,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000237330.2,,,0.113079297,,,0.329698174,,,,,,,,,,,,,,,,,,
ENSG00000237353.6,0.259165867,,,,0.140005705,,,,,,,,,,,,,,,,,,,
ENSG00000237388.2,0.274501897,0.698217365,0.293873755,,,,,,,,,,,,,,,,,,,,,
ENSG00000237412.6,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000237440.8,,,,,,,,,,,,,,,,,,,,,,,,
